model,task_id,family,target_tokens,actual_document_tokens,fact_count,replicate,record_id,omission,unit_error,action_error,object_error,count_error,month_error,severity_error,any_field_error,exact_record,log2_tokens
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-12000-2,scaled_load,12000,11931,16,2,IR-021-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.542427347526367
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-01,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-02,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-03,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-04,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-05,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-06,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-07,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-08,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-09,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-10,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-11,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-12,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-13,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-14,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-15,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-16,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-17,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-18,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-19,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-20,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-21,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-22,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-23,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-24,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-25,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-26,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-27,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-28,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-29,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-30,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-31,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-0,scaled_load,24000,23931,32,0,IR-022-32,1,,,,,,,,0,14.54659306329998
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-01,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-02,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-03,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-04,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-05,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-06,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-07,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-08,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-09,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-10,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-11,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-12,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-13,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-14,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-15,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-16,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-17,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-18,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-19,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-20,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-21,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-22,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-23,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-24,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-25,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-26,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-27,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-28,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-29,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-30,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-31,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-1,scaled_load,24000,23943,32,1,IR-023-32,1,,,,,,,,0,14.54731630935643
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
gpt-5-mini,scaled_load-24000-2,scaled_load,24000,23933,32,2,IR-024-32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.546713629490998
